location,orientation,ac_scenario,case_name,case_id,floor_area,end_use,Electricity [kWh]
Padang,South,Bedroom_AC_Only,CeilingFan_NoSetback_2,17,28.76,Fans,27.91
Padang,South,Bedroom_AC_Only,CeilingFan_NoSetback_2,17,28.76,Total End Uses,3118.3
Padang,South,Bedroom_AC_Only,Overhang_1,18,28.76,Heating,0.0
Padang,South,Bedroom_AC_Only,Overhang_1,18,28.76,Cooling,384.54
Padang,South,Bedroom_AC_Only,Overhang_1,18,28.76,Interior Lighting,501.28
Padang,South,Bedroom_AC_Only,Overhang_1,18,28.76,Interior Equipment,2176.06
Padang,South,Bedroom_AC_Only,Overhang_1,18,28.76,Fans,26.0
Padang,South,Bedroom_AC_Only,Overhang_1,18,28.76,Total End Uses,3087.88
Padang,South,Bedroom_AC_Only,Shade_1,19,28.76,Heating,0.0
Padang,South,Bedroom_AC_Only,Shade_1,19,28.76,Cooling,405.24
Padang,South,Bedroom_AC_Only,Shade_1,19,28.76,Interior Lighting,501.28
Padang,South,Bedroom_AC_Only,Shade_1,19,28.76,Interior Equipment,2176.06
Padang,South,Bedroom_AC_Only,Shade_1,19,28.76,Fans,27.28
Padang,South,Bedroom_AC_Only,Shade_1,19,28.76,Total End Uses,3109.86
Padang,South,Bedroom_AC_Only,Shade_2,20,28.76,Heating,0.0
Padang,South,Bedroom_AC_Only,Shade_2,20,28.76,Cooling,345.76
Padang,South,Bedroom_AC_Only,Shade_2,20,28.76,Interior Lighting,501.28
Padang,South,Bedroom_AC_Only,Shade_2,20,28.76,Interior Equipment,2176.06
Padang,South,Bedroom_AC_Only,Shade_2,20,28.76,Fans,23.33
Padang,South,Bedroom_AC_Only,Shade_2,20,28.76,Total End Uses,3046.43
Padang,South,Bedroom_AC_Only,HybridNV_WindowOpen_1,21,28.76,Heating,0.0
Padang,South,Bedroom_AC_Only,HybridNV_WindowOpen_1,21,28.76,Cooling,252.26
Padang,South,Bedroom_AC_Only,HybridNV_WindowOpen_1,21,28.76,Interior Lighting,501.28
Padang,South,Bedroom_AC_Only,HybridNV_WindowOpen_1,21,28.76,Interior Equipment,2176.06
Padang,South,Bedroom_AC_Only,HybridNV_WindowOpen_1,21,28.76,Fans,16.84
Padang,South,Bedroom_AC_Only,HybridNV_WindowOpen_1,21,28.76,Total End Uses,2946.45
Padang,South,Bedroom_AC_Only,HybridNV_WindowOpen_2,22,28.76,Heating,0.0
Padang,South,Bedroom_AC_Only,HybridNV_WindowOpen_2,22,28.76,Cooling,251.86
