location,orientation,ac_scenario,case_name,case_id,floor_area,end_use,Electricity [kWh]
Waingapu,West,No_AC,SolarWin_2,109,28.76,Interior Equipment,2176.06
Waingapu,West,No_AC,SolarWin_2,109,28.76,Fans,0.0
Waingapu,West,No_AC,SolarWin_2,109,28.76,Total End Uses,2677.34
Waingapu,West,No_AC,CeilingFan_1,110,28.76,Heating,0.0
Waingapu,West,No_AC,CeilingFan_1,110,28.76,Cooling,0.0
Waingapu,West,No_AC,CeilingFan_1,110,28.76,Interior Lighting,501.28
Waingapu,West,No_AC,CeilingFan_1,110,28.76,Interior Equipment,2176.06
Waingapu,West,No_AC,CeilingFan_1,110,28.76,Fans,0.0
Waingapu,West,No_AC,CeilingFan_1,110,28.76,Total End Uses,2677.34
Waingapu,West,No_AC,CeilingFan_2,111,28.76,Heating,0.0
Waingapu,West,No_AC,CeilingFan_2,111,28.76,Cooling,0.0
Waingapu,West,No_AC,CeilingFan_2,111,28.76,Interior Lighting,501.28
Waingapu,West,No_AC,CeilingFan_2,111,28.76,Interior Equipment,2176.06
Waingapu,West,No_AC,CeilingFan_2,111,28.76,Fans,0.0
Waingapu,West,No_AC,CeilingFan_2,111,28.76,Total End Uses,2677.34
Waingapu,West,No_AC,CeilingFan_NoSetback_1,112,28.76,Heating,0.0
Waingapu,West,No_AC,CeilingFan_NoSetback_1,112,28.76,Cooling,0.0
Waingapu,West,No_AC,CeilingFan_NoSetback_1,112,28.76,Interior Lighting,501.28
Waingapu,West,No_AC,CeilingFan_NoSetback_1,112,28.76,Interior Equipment,2176.06
Waingapu,West,No_AC,CeilingFan_NoSetback_1,112,28.76,Fans,0.0
Waingapu,West,No_AC,CeilingFan_NoSetback_1,112,28.76,Total End Uses,2677.34
Waingapu,West,No_AC,CeilingFan_NoSetback_2,113,28.76,Heating,0.0
Waingapu,West,No_AC,CeilingFan_NoSetback_2,113,28.76,Cooling,0.0
Waingapu,West,No_AC,CeilingFan_NoSetback_2,113,28.76,Interior Lighting,501.28
Waingapu,West,No_AC,CeilingFan_NoSetback_2,113,28.76,Interior Equipment,2176.06
Waingapu,West,No_AC,CeilingFan_NoSetback_2,113,28.76,Fans,0.0
Waingapu,West,No_AC,CeilingFan_NoSetback_2,113,28.76,Total End Uses,2677.34
Waingapu,West,No_AC,Overhang_1,114,28.76,Heating,0.0
Waingapu,West,No_AC,Overhang_1,114,28.76,Cooling,0.0
Waingapu,West,No_AC,Overhang_1,114,28.76,Interior Lighting,501.28
Waingapu,West,No_AC,Overhang_1,114,28.76,Interior Equipment,2176.06
Waingapu,West,No_AC,Overhang_1,114,28.76,Fans,0.0
Waingapu,West,No_AC,Overhang_1,114,28.76,Total End Uses,2677.34
Waingapu,West,No_AC,Shade_1,115,28.76,Heating,0.0
Waingapu,West,No_AC,Shade_1,115,28.76,Cooling,0.0
Waingapu,West,No_AC,Shade_1,115,28.76,Interior Lighting,501.28
Waingapu,West,No_AC,Shade_1,115,28.76,Interior Equipment,2176.06
Waingapu,West,No_AC,Shade_1,115,28.76,Fans,0.0
Waingapu,West,No_AC,Shade_1,115,28.76,Total End Uses,2677.34
Waingapu,West,No_AC,Shade_2,116,28.76,Heating,0.0
Waingapu,West,No_AC,Shade_2,116,28.76,Cooling,0.0
Waingapu,West,No_AC,Shade_2,116,28.76,Interior Lighting,501.28
Waingapu,West,No_AC,Shade_2,116,28.76,Interior Equipment,2176.06
Waingapu,West,No_AC,Shade_2,116,28.76,Fans,0.0
Waingapu,West,No_AC,Shade_2,116,28.76,Total End Uses,2677.34
Waingapu,West,No_AC,HybridNV_WindowOpen_1,117,28.76,Heating,0.0
Waingapu,West,No_AC,HybridNV_WindowOpen_1,117,28.76,Cooling,0.0
Waingapu,West,No_AC,HybridNV_WindowOpen_1,117,28.76,Interior Lighting,501.28
Waingapu,West,No_AC,HybridNV_WindowOpen_1,117,28.76,Interior Equipment,2176.06
Waingapu,West,No_AC,HybridNV_WindowOpen_1,117,28.76,Fans,0.0
Waingapu,West,No_AC,HybridNV_WindowOpen_1,117,28.76,Total End Uses,2677.34
Waingapu,West,No_AC,HybridNV_WindowOpen_2,118,28.76,Heating,0.0
Waingapu,West,No_AC,HybridNV_WindowOpen_2,118,28.76,Cooling,0.0
Waingapu,West,No_AC,HybridNV_WindowOpen_2,118,28.76,Interior Lighting,501.28
Waingapu,West,No_AC,HybridNV_WindowOpen_2,118,28.76,Interior Equipment,2176.06
Waingapu,West,No_AC,HybridNV_WindowOpen_2,118,28.76,Fans,0.0
Waingapu,West,No_AC,HybridNV_WindowOpen_2,118,28.76,Total End Uses,2677.34
Waingapu,West,No_AC,HybridNV_OperationSchd_1,119,28.76,Heating,0.0
Waingapu,West,No_AC,HybridNV_OperationSchd_1,119,28.76,Cooling,0.0
Waingapu,West,No_AC,HybridNV_OperationSchd_1,119,28.76,Interior Lighting,501.28
Waingapu,West,No_AC,HybridNV_OperationSchd_1,119,28.76,Interior Equipment,2176.06
Waingapu,West,No_AC,HybridNV_OperationSchd_1,119,28.76,Fans,0.0
Waingapu,West,No_AC,HybridNV_OperationSchd_1,119,28.76,Total End Uses,2677.34
Waingapu,West,No_AC,HybridNV_OperationSchd_2,120,28.76,Heating,0.0
Waingapu,West,No_AC,HybridNV_OperationSchd_2,120,28.76,Cooling,0.0
Waingapu,West,No_AC,HybridNV_OperationSchd_2,120,28.76,Interior Lighting,501.28
Waingapu,West,No_AC,HybridNV_OperationSchd_2,120,28.76,Interior Equipment,2176.06
Waingapu,West,No_AC,HybridNV_OperationSchd_2,120,28.76,Fans,0.0
Waingapu,West,No_AC,HybridNV_OperationSchd_2,120,28.76,Total End Uses,2677.34
Waingapu,West,FullHouse_AC,Baseline,121,36.0,Heating,0.0
Waingapu,West,FullHouse_AC,Baseline,121,36.0,Cooling,817.29
Waingapu,West,FullHouse_AC,Baseline,121,36.0,Interior Lighting,501.28
Waingapu,West,FullHouse_AC,Baseline,121,36.0,Interior Equipment,2176.06
Waingapu,West,FullHouse_AC,Baseline,121,36.0,Fans,55.08
Waingapu,West,FullHouse_AC,Baseline,121,36.0,Total End Uses,3549.72
Waingapu,West,FullHouse_AC,CoolRoof_1,122,36.0,Heating,0.0
Waingapu,West,FullHouse_AC,CoolRoof_1,122,36.0,Cooling,751.82
Waingapu,West,FullHouse_AC,CoolRoof_1,122,36.0,Interior Lighting,501.28
Waingapu,West,FullHouse_AC,CoolRoof_1,122,36.0,Interior Equipment,2176.06
Waingapu,West,FullHouse_AC,CoolRoof_1,122,36.0,Fans,50.66
Waingapu,West,FullHouse_AC,CoolRoof_1,122,36.0,Total End Uses,3479.82
Waingapu,West,FullHouse_AC,CoolRoof_2,123,36.0,Heating,0.0
Waingapu,West,FullHouse_AC,CoolRoof_2,123,36.0,Cooling,670.09
Waingapu,West,FullHouse_AC,CoolRoof_2,123,36.0,Interior Lighting,501.28
Waingapu,West,FullHouse_AC,CoolRoof_2,123,36.0,Interior Equipment,2176.06
Waingapu,West,FullHouse_AC,CoolRoof_2,123,36.0,Fans,45.13
Waingapu,West,FullHouse_AC,CoolRoof_2,123,36.0,Total End Uses,3392.56
Waingapu,West,FullHouse_AC,CoolWall_1,124,36.0,Heating,0.0
Waingapu,West,FullHouse_AC,CoolWall_1,124,36.0,Cooling,685.77
Waingapu,West,FullHouse_AC,CoolWall_1,124,36.0,Interior Lighting,501.28
Waingapu,West,FullHouse_AC,CoolWall_1,124,36.0,Interior Equipment,2176.06
Waingapu,West,FullHouse_AC,CoolWall_1,124,36.0,Fans,46.27
Waingapu,West,FullHouse_AC,CoolWall_1,124,36.0,Total End Uses,3409.38
Waingapu,West,FullHouse_AC,CoolWall_2,125,36.0,Heating,0.0
Waingapu,West,FullHouse_AC,CoolWall_2,125,36.0,Cooling,532.94
Waingapu,West,FullHouse_AC,CoolWall_2,125,36.0,Interior Lighting,501.28
Waingapu,West,FullHouse_AC,CoolWall_2,125,36.0,Interior Equipment,2176.06
Waingapu,West,FullHouse_AC,CoolWall_2,125,36.0,Fans,35.96
Waingapu,West,FullHouse_AC,CoolWall_2,125,36.0,Total End Uses,3246.25
Waingapu,West,FullHouse_AC,InsRoof_1,126,36.0,Heating,0.0
Waingapu,West,FullHouse_AC,InsRoof_1,126,36.0,Cooling,666.34
Waingapu,West,FullHouse_AC,InsRoof_1,126,36.0,Interior Lighting,501.28
Waingapu,West,FullHouse_AC,InsRoof_1,126,36.0,Interior Equipment,2176.06
Waingapu,West,FullHouse_AC,InsRoof_1,126,36.0,Fans,44.93
Waingapu,West,FullHouse_AC,InsRoof_1,126,36.0,Total End Uses,3388.62
Waingapu,West,FullHouse_AC,InsRoof_2,127,36.0,Heating,0.0
Waingapu,West,FullHouse_AC,InsRoof_2,127,36.0,Cooling,630.41
Waingapu,West,FullHouse_AC,InsRoof_2,127,36.0,Interior Lighting,501.28
Waingapu,West,FullHouse_AC,InsRoof_2,127,36.0,Interior Equipment,2176.06
Waingapu,West,FullHouse_AC,InsRoof_2,127,36.0,Fans,42.47
Waingapu,West,FullHouse_AC,InsRoof_2,127,36.0,Total End Uses,3350.22
Waingapu,West,FullHouse_AC,InsWall_1,128,36.0,Heating,0.0
Waingapu,West,FullHouse_AC,InsWall_1,128,36.0,Cooling,711.43
Waingapu,West,FullHouse_AC,InsWall_1,128,36.0,Interior Lighting,501.28
Waingapu,West,FullHouse_AC,InsWall_1,128,36.0,Interior Equipment,2176.06
Waingapu,West,FullHouse_AC,InsWall_1,128,36.0,Fans,47.98
Waingapu,West,FullHouse_AC,InsWall_1,128,36.0,Total End Uses,3436.75
Waingapu,West,FullHouse_AC,InsWall_2,129,36.0,Heating,0.0
Waingapu,West,FullHouse_AC,InsWall_2,129,36.0,Cooling,711.43
Waingapu,West,FullHouse_AC,InsWall_2,129,36.0,Interior Lighting,501.28
Waingapu,West,FullHouse_AC,InsWall_2,129,36.0,Interior Equipment,2176.06
Waingapu,West,FullHouse_AC,InsWall_2,129,36.0,Fans,47.98
Waingapu,West,FullHouse_AC,InsWall_2,129,36.0,Total End Uses,3436.75
Waingapu,West,FullHouse_AC,LowEWin_1,130,36.0,Heating,0.0
Waingapu,West,FullHouse_AC,LowEWin_1,130,36.0,Cooling,682.01
Waingapu,West,FullHouse_AC,LowEWin_1,130,36.0,Interior Lighting,501.28
Waingapu,West,FullHouse_AC,LowEWin_1,130,36.0,Interior Equipment,2176.06
Waingapu,West,FullHouse_AC,LowEWin_1,130,36.0,Fans,46.04
Waingapu,West,FullHouse_AC,LowEWin_1,130,36.0,Total End Uses,3405.4
Waingapu,West,FullHouse_AC,LowEWin_2,131,36.0,Heating,0.0
Waingapu,West,FullHouse_AC,LowEWin_2,131,36.0,Cooling,668.59
Waingapu,West,FullHouse_AC,LowEWin_2,131,36.0,Interior Lighting,501.28
Waingapu,West,FullHouse_AC,LowEWin_2,131,36.0,Interior Equipment,2176.06
Waingapu,West,FullHouse_AC,LowEWin_2,131,36.0,Fans,45.15
Waingapu,West,FullHouse_AC,LowEWin_2,131,36.0,Total End Uses,3391.08
Waingapu,West,FullHouse_AC,SolarWin_1,132,36.0,Heating,0.0
Waingapu,West,FullHouse_AC,SolarWin_1,132,36.0,Cooling,673.77
Waingapu,West,FullHouse_AC,SolarWin_1,132,36.0,Interior Lighting,501.28
Waingapu,West,FullHouse_AC,SolarWin_1,132,36.0,Interior Equipment,2176.06
Waingapu,West,FullHouse_AC,SolarWin_1,132,36.0,Fans,45.44
Waingapu,West,FullHouse_AC,SolarWin_1,132,36.0,Total End Uses,3396.55
Waingapu,West,FullHouse_AC,SolarWin_2,133,36.0,Heating,0.0
Waingapu,West,FullHouse_AC,SolarWin_2,133,36.0,Cooling,602.18
Waingapu,West,FullHouse_AC,SolarWin_2,133,36.0,Interior Lighting,501.28
Waingapu,West,FullHouse_AC,SolarWin_2,133,36.0,Interior Equipment,2176.06
Waingapu,West,FullHouse_AC,SolarWin_2,133,36.0,Fans,40.65
Waingapu,West,FullHouse_AC,SolarWin_2,133,36.0,Total End Uses,3320.17
Waingapu,West,FullHouse_AC,CeilingFan_1,134,36.0,Heating,0.0
Waingapu,West,FullHouse_AC,CeilingFan_1,134,36.0,Cooling,335.56
Waingapu,West,FullHouse_AC,CeilingFan_1,134,36.0,Interior Lighting,501.28
Waingapu,West,FullHouse_AC,CeilingFan_1,134,36.0,Interior Equipment,2176.06
Waingapu,West,FullHouse_AC,CeilingFan_1,134,36.0,Fans,21.88
Waingapu,West,FullHouse_AC,CeilingFan_1,134,36.0,Total End Uses,3034.79
Waingapu,West,FullHouse_AC,CeilingFan_2,135,36.0,Heating,0.0
Waingapu,West,FullHouse_AC,CeilingFan_2,135,36.0,Cooling,215.03
Waingapu,West,FullHouse_AC,CeilingFan_2,135,36.0,Interior Lighting,501.28
Waingapu,West,FullHouse_AC,CeilingFan_2,135,36.0,Interior Equipment,2176.06
Waingapu,West,FullHouse_AC,CeilingFan_2,135,36.0,Fans,13.78
Waingapu,West,FullHouse_AC,CeilingFan_2,135,36.0,Total End Uses,2906.16
Waingapu,West,FullHouse_AC,CeilingFan_NoSetback_1,136,36.0,Heating,0.0
Waingapu,West,FullHouse_AC,CeilingFan_NoSetback_1,136,36.0,Cooling,817.29
Waingapu,West,FullHouse_AC,CeilingFan_NoSetback_1,136,36.0,Interior Lighting,501.28
Waingapu,West,FullHouse_AC,CeilingFan_NoSetback_1,136,36.0,Interior Equipment,2176.06
Waingapu,West,FullHouse_AC,CeilingFan_NoSetback_1,136,36.0,Fans,55.08
Waingapu,West,FullHouse_AC,CeilingFan_NoSetback_1,136,36.0,Total End Uses,3549.72
Waingapu,West,FullHouse_AC,CeilingFan_NoSetback_2,137,36.0,Heating,0.0
Waingapu,West,FullHouse_AC,CeilingFan_NoSetback_2,137,36.0,Cooling,817.29
Waingapu,West,FullHouse_AC,CeilingFan_NoSetback_2,137,36.0,Interior Lighting,501.28
Waingapu,West,FullHouse_AC,CeilingFan_NoSetback_2,137,36.0,Interior Equipment,2176.06
Waingapu,West,FullHouse_AC,CeilingFan_NoSetback_2,137,36.0,Fans,55.08
Waingapu,West,FullHouse_AC,CeilingFan_NoSetback_2,137,36.0,Total End Uses,3549.72
Waingapu,West,FullHouse_AC,Overhang_1,138,36.0,Heating,0.0
Waingapu,West,FullHouse_AC,Overhang_1,138,36.0,Cooling,765.6
Waingapu,West,FullHouse_AC,Overhang_1,138,36.0,Interior Lighting,501.28
Waingapu,West,FullHouse_AC,Overhang_1,138,36.0,Interior Equipment,2176.06
Waingapu,West,FullHouse_AC,Overhang_1,138,36.0,Fans,51.66
Waingapu,West,FullHouse_AC,Overhang_1,138,36.0,Total End Uses,3494.6
Waingapu,West,FullHouse_AC,Shade_1,139,36.0,Heating,0.0
Waingapu,West,FullHouse_AC,Shade_1,139,36.0,Cooling,874.15
Waingapu,West,FullHouse_AC,Shade_1,139,36.0,Interior Lighting,501.28
Waingapu,West,FullHouse_AC,Shade_1,139,36.0,Interior Equipment,2176.06
Waingapu,West,FullHouse_AC,Shade_1,139,36.0,Fans,58.4
Waingapu,West,FullHouse_AC,Shade_1,139,36.0,Total End Uses,3609.9
Waingapu,West,FullHouse_AC,Shade_2,140,36.0,Heating,0.0
Waingapu,West,FullHouse_AC,Shade_2,140,36.0,Cooling,700.23
Waingapu,West,FullHouse_AC,Shade_2,140,36.0,Interior Lighting,501.28
Waingapu,West,FullHouse_AC,Shade_2,140,36.0,Interior Equipment,2176.06
Waingapu,West,FullHouse_AC,Shade_2,140,36.0,Fans,47.04
Waingapu,West,FullHouse_AC,Shade_2,140,36.0,Total End Uses,3424.61
Waingapu,West,FullHouse_AC,HybridNV_WindowOpen_1,141,36.0,Heating,0.0
Waingapu,West,FullHouse_AC,HybridNV_WindowOpen_1,141,36.0,Cooling,579.19
Waingapu,West,FullHouse_AC,HybridNV_WindowOpen_1,141,36.0,Interior Lighting,501.28
Waingapu,West,FullHouse_AC,HybridNV_WindowOpen_1,141,36.0,Interior Equipment,2176.06
Waingapu,West,FullHouse_AC,HybridNV_WindowOpen_1,141,36.0,Fans,38.5
Waingapu,West,FullHouse_AC,HybridNV_WindowOpen_1,141,36.0,Total End Uses,3295.03
Waingapu,West,FullHouse_AC,HybridNV_WindowOpen_2,142,36.0,Heating,0.0
Waingapu,West,FullHouse_AC,HybridNV_WindowOpen_2,142,36.0,Cooling,577.75
Waingapu,West,FullHouse_AC,HybridNV_WindowOpen_2,142,36.0,Interior Lighting,501.28
Waingapu,West,FullHouse_AC,HybridNV_WindowOpen_2,142,36.0,Interior Equipment,2176.06
Waingapu,West,FullHouse_AC,HybridNV_WindowOpen_2,142,36.0,Fans,38.4
Waingapu,West,FullHouse_AC,HybridNV_WindowOpen_2,142,36.0,Total End Uses,3293.5
Waingapu,West,FullHouse_AC,HybridNV_OperationSchd_1,143,36.0,Heating,0.0
Waingapu,West,FullHouse_AC,HybridNV_OperationSchd_1,143,36.0,Cooling,738.27
Waingapu,West,FullHouse_AC,HybridNV_OperationSchd_1,143,36.0,Interior Lighting,501.28
Waingapu,West,FullHouse_AC,HybridNV_OperationSchd_1,143,36.0,Interior Equipment,2176.06
Waingapu,West,FullHouse_AC,HybridNV_OperationSchd_1,143,36.0,Fans,49.59
Waingapu,West,FullHouse_AC,HybridNV_OperationSchd_1,143,36.0,Total End Uses,3465.2
Waingapu,West,FullHouse_AC,HybridNV_OperationSchd_2,144,36.0,Heating,0.0
Waingapu,West,FullHouse_AC,HybridNV_OperationSchd_2,144,36.0,Cooling,737.01
Waingapu,West,FullHouse_AC,HybridNV_OperationSchd_2,144,36.0,Interior Lighting,501.28
Waingapu,West,FullHouse_AC,HybridNV_OperationSchd_2,144,36.0,Interior Equipment,2176.06
Waingapu,West,FullHouse_AC,HybridNV_OperationSchd_2,144,36.0,Fans,49.5
Waingapu,West,FullHouse_AC,HybridNV_OperationSchd_2,144,36.0,Total End Uses,3463.85
