location,orientation,ac_scenario,case_name,case_id,floor_area,end_use,Electricity [kWh]
Balikpapan,South,No_AC,LowEWin_2,35,28.76,Interior Equipment,2176.06
Balikpapan,South,No_AC,LowEWin_2,35,28.76,Fans,0.0
Balikpapan,South,No_AC,LowEWin_2,35,28.76,Total End Uses,2677.34
Balikpapan,South,No_AC,SolarWin_1,36,28.76,Heating,0.0
Balikpapan,South,No_AC,SolarWin_1,36,28.76,Cooling,0.0
Balikpapan,South,No_AC,SolarWin_1,36,28.76,Interior Lighting,501.28
Balikpapan,South,No_AC,SolarWin_1,36,28.76,Interior Equipment,2176.06
Balikpapan,South,No_AC,SolarWin_1,36,28.76,Fans,0.0
Balikpapan,South,No_AC,SolarWin_1,36,28.76,Total End Uses,2677.34
Balikpapan,South,No_AC,SolarWin_2,37,28.76,Heating,0.0
Balikpapan,South,No_AC,SolarWin_2,37,28.76,Cooling,0.0
Balikpapan,South,No_AC,SolarWin_2,37,28.76,Interior Lighting,501.28
Balikpapan,South,No_AC,SolarWin_2,37,28.76,Interior Equipment,2176.06
Balikpapan,South,No_AC,SolarWin_2,37,28.76,Fans,0.0
Balikpapan,South,No_AC,SolarWin_2,37,28.76,Total End Uses,2677.34
Balikpapan,South,No_AC,CeilingFan_1,38,28.76,Heating,0.0
Balikpapan,South,No_AC,CeilingFan_1,38,28.76,Cooling,0.0
Balikpapan,South,No_AC,CeilingFan_1,38,28.76,Interior Lighting,501.28
Balikpapan,South,No_AC,CeilingFan_1,38,28.76,Interior Equipment,2176.06
Balikpapan,South,No_AC,CeilingFan_1,38,28.76,Fans,0.0
Balikpapan,South,No_AC,CeilingFan_1,38,28.76,Total End Uses,2677.34
Balikpapan,South,No_AC,CeilingFan_2,39,28.76,Heating,0.0
Balikpapan,South,No_AC,CeilingFan_2,39,28.76,Cooling,0.0
Balikpapan,South,No_AC,CeilingFan_2,39,28.76,Interior Lighting,501.28
Balikpapan,South,No_AC,CeilingFan_2,39,28.76,Interior Equipment,2176.06
Balikpapan,South,No_AC,CeilingFan_2,39,28.76,Fans,0.0
Balikpapan,South,No_AC,CeilingFan_2,39,28.76,Total End Uses,2677.34
Balikpapan,South,No_AC,CeilingFan_NoSetback_1,40,28.76,Heating,0.0
Balikpapan,South,No_AC,CeilingFan_NoSetback_1,40,28.76,Cooling,0.0
Balikpapan,South,No_AC,CeilingFan_NoSetback_1,40,28.76,Interior Lighting,501.28
Balikpapan,South,No_AC,CeilingFan_NoSetback_1,40,28.76,Interior Equipment,2176.06
Balikpapan,South,No_AC,CeilingFan_NoSetback_1,40,28.76,Fans,0.0
Balikpapan,South,No_AC,CeilingFan_NoSetback_1,40,28.76,Total End Uses,2677.34
Balikpapan,South,No_AC,CeilingFan_NoSetback_2,41,28.76,Heating,0.0
Balikpapan,South,No_AC,CeilingFan_NoSetback_2,41,28.76,Cooling,0.0
Balikpapan,South,No_AC,CeilingFan_NoSetback_2,41,28.76,Interior Lighting,501.28
Balikpapan,South,No_AC,CeilingFan_NoSetback_2,41,28.76,Interior Equipment,2176.06
Balikpapan,South,No_AC,CeilingFan_NoSetback_2,41,28.76,Fans,0.0
Balikpapan,South,No_AC,CeilingFan_NoSetback_2,41,28.76,Total End Uses,2677.34
Balikpapan,South,No_AC,Overhang_1,42,28.76,Heating,0.0
Balikpapan,South,No_AC,Overhang_1,42,28.76,Cooling,0.0
Balikpapan,South,No_AC,Overhang_1,42,28.76,Interior Lighting,501.28
Balikpapan,South,No_AC,Overhang_1,42,28.76,Interior Equipment,2176.06
Balikpapan,South,No_AC,Overhang_1,42,28.76,Fans,0.0
Balikpapan,South,No_AC,Overhang_1,42,28.76,Total End Uses,2677.34
Balikpapan,South,No_AC,Shade_1,43,28.76,Heating,0.0
Balikpapan,South,No_AC,Shade_1,43,28.76,Cooling,0.0
Balikpapan,South,No_AC,Shade_1,43,28.76,Interior Lighting,501.28
Balikpapan,South,No_AC,Shade_1,43,28.76,Interior Equipment,2176.06
Balikpapan,South,No_AC,Shade_1,43,28.76,Fans,0.0
Balikpapan,South,No_AC,Shade_1,43,28.76,Total End Uses,2677.34
Balikpapan,South,No_AC,Shade_2,44,28.76,Heating,0.0
Balikpapan,South,No_AC,Shade_2,44,28.76,Cooling,0.0
Balikpapan,South,No_AC,Shade_2,44,28.76,Interior Lighting,501.28
Balikpapan,South,No_AC,Shade_2,44,28.76,Interior Equipment,2176.06
Balikpapan,South,No_AC,Shade_2,44,28.76,Fans,0.0
Balikpapan,South,No_AC,Shade_2,44,28.76,Total End Uses,2677.34
Balikpapan,South,No_AC,HybridNV_WindowOpen_1,45,28.76,Heating,0.0
Balikpapan,South,No_AC,HybridNV_WindowOpen_1,45,28.76,Cooling,0.0
Balikpapan,South,No_AC,HybridNV_WindowOpen_1,45,28.76,Interior Lighting,501.28
Balikpapan,South,No_AC,HybridNV_WindowOpen_1,45,28.76,Interior Equipment,2176.06
Balikpapan,South,No_AC,HybridNV_WindowOpen_1,45,28.76,Fans,0.0
Balikpapan,South,No_AC,HybridNV_WindowOpen_1,45,28.76,Total End Uses,2677.34
Balikpapan,South,No_AC,HybridNV_WindowOpen_2,46,28.76,Heating,0.0
Balikpapan,South,No_AC,HybridNV_WindowOpen_2,46,28.76,Cooling,0.0
Balikpapan,South,No_AC,HybridNV_WindowOpen_2,46,28.76,Interior Lighting,501.28
Balikpapan,South,No_AC,HybridNV_WindowOpen_2,46,28.76,Interior Equipment,2176.06
Balikpapan,South,No_AC,HybridNV_WindowOpen_2,46,28.76,Fans,0.0
Balikpapan,South,No_AC,HybridNV_WindowOpen_2,46,28.76,Total End Uses,2677.34
Balikpapan,South,No_AC,HybridNV_OperationSchd_1,47,28.76,Heating,0.0
Balikpapan,South,No_AC,HybridNV_OperationSchd_1,47,28.76,Cooling,0.0
Balikpapan,South,No_AC,HybridNV_OperationSchd_1,47,28.76,Interior Lighting,501.28
Balikpapan,South,No_AC,HybridNV_OperationSchd_1,47,28.76,Interior Equipment,2176.06
Balikpapan,South,No_AC,HybridNV_OperationSchd_1,47,28.76,Fans,0.0
Balikpapan,South,No_AC,HybridNV_OperationSchd_1,47,28.76,Total End Uses,2677.34
Balikpapan,South,No_AC,HybridNV_OperationSchd_2,48,28.76,Heating,0.0
Balikpapan,South,No_AC,HybridNV_OperationSchd_2,48,28.76,Cooling,0.0
Balikpapan,South,No_AC,HybridNV_OperationSchd_2,48,28.76,Interior Lighting,501.28
Balikpapan,South,No_AC,HybridNV_OperationSchd_2,48,28.76,Interior Equipment,2176.06
Balikpapan,South,No_AC,HybridNV_OperationSchd_2,48,28.76,Fans,0.0
Balikpapan,South,No_AC,HybridNV_OperationSchd_2,48,28.76,Total End Uses,2677.34
Balikpapan,South,FullHouse_AC,Baseline,49,36.0,Heating,0.0
Balikpapan,South,FullHouse_AC,Baseline,49,36.0,Cooling,623.6
Balikpapan,South,FullHouse_AC,Baseline,49,36.0,Interior Lighting,501.28
Balikpapan,South,FullHouse_AC,Baseline,49,36.0,Interior Equipment,2176.06
Balikpapan,South,FullHouse_AC,Baseline,49,36.0,Fans,41.31
Balikpapan,South,FullHouse_AC,Baseline,49,36.0,Total End Uses,3342.26
Balikpapan,South,FullHouse_AC,CoolRoof_1,50,36.0,Heating,0.0
Balikpapan,South,FullHouse_AC,CoolRoof_1,50,36.0,Cooling,582.88
Balikpapan,South,FullHouse_AC,CoolRoof_1,50,36.0,Interior Lighting,501.28
Balikpapan,South,FullHouse_AC,CoolRoof_1,50,36.0,Interior Equipment,2176.06
Balikpapan,South,FullHouse_AC,CoolRoof_1,50,36.0,Fans,38.59
Balikpapan,South,FullHouse_AC,CoolRoof_1,50,36.0,Total End Uses,3298.81
Balikpapan,South,FullHouse_AC,CoolRoof_2,51,36.0,Heating,0.0
Balikpapan,South,FullHouse_AC,CoolRoof_2,51,36.0,Cooling,529.34
Balikpapan,South,FullHouse_AC,CoolRoof_2,51,36.0,Interior Lighting,501.28
Balikpapan,South,FullHouse_AC,CoolRoof_2,51,36.0,Interior Equipment,2176.06
Balikpapan,South,FullHouse_AC,CoolRoof_2,51,36.0,Fans,35.0
Balikpapan,South,FullHouse_AC,CoolRoof_2,51,36.0,Total End Uses,3241.68
Balikpapan,South,FullHouse_AC,CoolWall_1,52,36.0,Heating,0.0
Balikpapan,South,FullHouse_AC,CoolWall_1,52,36.0,Cooling,564.69
Balikpapan,South,FullHouse_AC,CoolWall_1,52,36.0,Interior Lighting,501.28
Balikpapan,South,FullHouse_AC,CoolWall_1,52,36.0,Interior Equipment,2176.06
Balikpapan,South,FullHouse_AC,CoolWall_1,52,36.0,Fans,37.38
Balikpapan,South,FullHouse_AC,CoolWall_1,52,36.0,Total End Uses,3279.41
Balikpapan,South,FullHouse_AC,CoolWall_2,53,36.0,Heating,0.0
Balikpapan,South,FullHouse_AC,CoolWall_2,53,36.0,Cooling,489.13
Balikpapan,South,FullHouse_AC,CoolWall_2,53,36.0,Interior Lighting,501.28
Balikpapan,South,FullHouse_AC,CoolWall_2,53,36.0,Interior Equipment,2176.06
Balikpapan,South,FullHouse_AC,CoolWall_2,53,36.0,Fans,32.32
Balikpapan,South,FullHouse_AC,CoolWall_2,53,36.0,Total End Uses,3198.8
Balikpapan,South,FullHouse_AC,InsRoof_1,54,36.0,Heating,0.0
Balikpapan,South,FullHouse_AC,InsRoof_1,54,36.0,Cooling,514.27
